Project,site_no,collect_date,Hour,sample_ID,Subsample,LowestTaxonomicLevelOfID,TaxaID,Nauplius,ObjectiveMagnification,MarksInOcularMicrometer_No.,MarksInOcularMicrometer_width_No.,MarksInOcularMicrometer_height_No.,Initials,Notes
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,B,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,B,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,B,Family,Cyclopidae,,75x,1.8,,,HLW,#1
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,B,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Family,Cyclopidae,,75x,2.4,,,HLW,#1/2
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Suborder,Cladocera,,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Family,Cyclopidae,,75x,9.4,,,HLW,#2
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Family,Cyclopidae,,75x,4.3,,,HLW,#1/2
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Genus,Polyarthra,,75x,1,0.6,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Family,Cyclopidae,,75x,2.5,,,HLW,#3
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Species,T. monopus,,75x,2.7,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Genus,Trichocerca,,75x,1.6,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Family,Cyclopidae,,75x,3.1,,,HLW,#1/2
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Family,Cyclopidae,,75x,2.3,,,HLW,#1/2
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Genus,Lecane,,75x,1.2,1.1,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,21:35,B_mac_24Jul19_sunset_h4_rep2,C,Family,Cyclopidae,,75x,2.6,,,HLW,#3
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Order,Cyclopoida,nauplius,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Family,Diaptomidae,,75x,6.6,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Family,Bosminidae,,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Order,Cyclopoida,nauplius,75x,1.6,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Family,Cyclopidae,,75x,2.5,,,HLW,#2
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Order,Cyclopoida,nauplius,75x,1.6,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Order,Cyclopoida,nauplius,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,75x,1.1,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,75x,1,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,75x,1.1,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,75x,1.1,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Family,Gastropidae,,75x,1.3,0.9,0.9,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,75x,1.1,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Order,Cyclopoida,nauplius,75x,1.6,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Family,Gastropidae,,75x,1.2,0.9,0.9,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Family,Gastropidae,,75x,1.3,0.9,0.9,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Lepadella,,75x,1,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Collotheca,,75x,1.1,0.5,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Family,Cyclopidae,,75x,2,,,HLW,#1/2
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Species,K. bostoniensis,,75x,0.9,0.5,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Order,Cyclopoida,nauplius,75x,1.3,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Trichocerca,,75x,1.6,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Order,Cyclopoida,nauplius,75x,1.1,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Collotheca,,75x,1.2,0.5,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Order,Cyclopoida,nauplius,75x,1.4,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Trichocerca,,75x,1.6,0.9,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Family,Cyclopidae,,75x,2.1,,,HLW,#1/2
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Order,Cyclopoida,nauplius,75x,1.5,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Order,Cyclopoida,nauplius,75x,2.1,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Order,Cyclopoida,nauplius,75x,1.5,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Order,Calanoida,nauplius,75x,2.2,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Lecane,,75x,1.3,1.2,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Order,Cyclopoida,nauplius,75x,1.3,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Order,Calanoida,nauplius,75x,1.7,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Order,Cyclopoida,nauplius,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Order,Cyclopoida,nauplius,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Suborder,Cladocera,,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Order,Cyclopoida,nauplius,75x,2.3,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Lecane,,75x,1,1,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Family,Gastropidae,,75x,1.2,0.9,0.9,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Order,Cyclopoida,nauplius,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Order,Cyclopoida,nauplius,75x,1.4,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Suborder,Cladocera,,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Order,Cyclopoida,nauplius,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Trichocerca,,75x,1.5,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Order,Cyclopoida,nauplius,75x,1.3,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Family,Cyclopidae,,75x,9.2,,,HLW,#2
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Family,Cyclopidae,,75x,1.9,,,HLW,#1
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Trichocerca,,75x,1.6,0.7,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Order,Cyclopoida,nauplius,75x,1.6,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Trichocerca,,75x,1.5,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Species,B. longirostris,,75x,2.4,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Family,Cyclopidae,,75x,2.2,,,HLW,#2
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Ceriodaphnia,,75x,3.2,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Family,Gastropidae,,75x,1.2,1,1,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Order,Cyclopoida,nauplius,75x,1.5,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,B,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Family,Cyclopidae,,,,,,HLW,#1
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Family,Bosminidae,,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Family,Bosminidae,,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Order,Calanoida,nauplius,75x,1.3,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Species,B. longirostris,,75x,2,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Family,Cyclopidae,,75x,5.5,,,HLW,#2
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Family,Cyclopidae,,75x,9,,,HLW,#2
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Order,Cyclopoida,nauplius,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Family,Cyclopidae,,75x,2.6,,,HLW,#1/2
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Suborder,Cladocera,,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Family,Gastropidae,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Family,Gastropidae,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Family,Cyclopidae,,75x,2.4,,,HLW,#2
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Species,K. bostoniensis,,75x,1,0.5,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Species,K. bostoniensis,,75x,1,0.5,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Species,K. bostoniensis,,75x,1.1,0.6,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Family,Cyclopidae,,,,,,HLW,exoskeleton
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep1,C,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Order,Cyclopoida,nauplius,75x,2.1,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Order,Cyclopoida,nauplius,75x,1.1,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Family,Gastropidae,,75x,1.2,0.8,0.9,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Genus,Trichocerca,,75x,1.6,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Genus,Keratella,,75x,1,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Family,Cyclopidae,,75x,3,,,HLW,#2
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Genus,Keratella,,75x,1.1,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Genus,Keratella,,75x,1.1,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Order,Cyclopoida,nauplius,75x,1.1,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Genus,Keratella,,75x,1,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Genus,Keratella,,75x,1.1,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Genus,Keratella,,75x,1.1,0.8,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Order,Cyclopoida,nauplius,75x,1.1,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Order,Cyclopoida,nauplius,75x,2.4,,,HLW,
BVR2019,BVR_l,24-Jul-19,20:35,B_mac_24Jul19_sunset_h3_rep2,A,Genus,Ascomorpha,,75x,1.2,0.9,0.9,HLW,"looks like gastropidae, but I can see the dark spots"
